date,S&P 500,Stoxx 50,FTSE 100,Topix,MSCI Asia ex-Japan,MSCI All-Country World
2008-08-08,-4.166409528511483,-6.5322372435807186,-4.527071340085986,-7.07102775551024,-12.052298788982963,-7.106495026331194
2008-08-15,-3.581882606686182,-2.660632731721513,-0.6984674048544415,-5.620896168554723,-11.55221980819453,-5.2785836935283275
2008-08-22,-2.872620337409082,-1.7778596248652745,-3.5291339726823634,-5.532628532908057,-9.50045620437956,-4.661130458076624
2008-08-29,-5.442654131880287,-6.214883989030284,-9.72447929602952,-8.513521052673523,-13.459150732555248,-7.763395634015591
2008-09-05,-11.51725414751551,-2.260321486080541,-4.969755948632814,-10.49417512213453,-12.119808929615916,-10.783912317722278
2008-09-12,-28.160102260925147,-26.1179004398997,-27.40856979341666,-28.571185864763848,-25.70776369004788,-29.232692608220034
2008-09-19,-25.060553908914173,-22.171371314760624,-23.502532336716055,-22.176099972152596,-27.160680529300564,-26.767818675657963
2008-09-26,-27.71947469517976,-26.079215323495298,-23.683150337920832,-29.774629973255283,-35.82626842311204,-31.512524084778416
2008-10-03,-11.870127270907815,-16.76590168988573,-12.106018774157922,-17.25717339236811,-22.49369089547685,-16.648427295513102
2008-10-10,3.5330619870554525,7.459937981807441,11.00949629456316,4.535832362105463,-5.437178545187371,2.4070311809910816
2008-10-17,-7.151134974217211,-2.99111039148241,4.183105628585704,-5.298057677039891,-8.07986435516801,-7.4263546063008885
2008-10-24,-8.752580494314355,-7.173163958033346,-2.636891763833382,-0.4242597164158646,-1.2723060038209777,-8.182116565855491
2008-10-31,-7.48490322580645,-6.229357656573153,-2.040737068630716,-3.724974628655775,-6.107771575783594,-6.801914361949935
2008-11-07,-5.899096660544146,-13.465691209357011,-7.230077709761373,-10.577929465301484,-9.769018859927947,-9.880536507525772
2008-11-14,0.7374411707451234,-1.527419873556335,1.1193086650744144,-3.960279132375333,4.85243186267128,0.9854938982270189
2008-11-21,10.980838218566813,12.84587078872159,13.38205111929247,3.95420398908668,23.200757575757592,15.039321826166896
2008-11-28,-2.6153708827992617,-2.176265579288239,-1.6655744739401235,1.4086869025658144,6.657520673754802,0.4726198591229247
2008-12-05,6.361363817959731,12.627381676575954,12.654314127876676,9.315284598356289,15.050101769218728,11.973583460949456
2008-12-12,1.2071885692201079,2.7979544505583265,3.9293515717172545,5.120670789431614,2.8542706351201153,4.1451958593643035
2008-12-19,-4.2528269585980105,-6.656329015522844,-3.2627078118840247,-1.9821914360701243,-9.146810146041506,-4.8297598437430755
2008-12-26,-4.68033913840512,-9.655424788215806,-3.8922446811285982,-8.626473576035353,-7.588966700014299,-7.652991994210511
2009-01-02,-11.367246190169556,-11.80735431524914,-9.034830625697365,-7.5892649318002,-7.471166604293533,-11.094965381656541
2009-01-09,-2.442859549615317,-5.748032446040574,-3.5218296339922794,-7.506257163575114,-2.268919296285954,-5.3200805674752605
2009-01-16,-2.7384369265515462,-2.3300970873786353,1.0255458083557878,-6.516768758635017,2.4387552416685,-2.7193432529502237
2009-01-23,-7.440350982631183,-6.340700321714065,-4.032355575735291,-4.397905759162302,-1.2372409526755335,-5.857863545084974
2009-01-30,-10.993122487528451,-11.656340244436691,-7.700668009755063,-4.700074304497304,-6.61470015075194,-10.023074704355361
2009-02-06,-21.32396960626295,-22.46144918631542,-17.734460736229195,-8.781801628648022,-11.42224444603187,-19.160153540211798
2009-02-13,-8.501040104494228,-11.612940864968202,-10.404598063294978,-5.269490838227031,-5.3538726704729145,-9.134062140391263
2009-02-20,-0.19609116291149364,1.9525968344865863,-1.1882048618432228,3.412978513380116,7.124960851863449,2.9967223349461447
2009-02-27,10.99865322613558,7.2122172014391195,1.7952580748755276,8.962482324800769,18.332152137963643,10.706844045520135
2009-03-06,23.284263513711267,20.9939248530739,14.131355272139201,15.244181372073374,24.85887096774193,22.974828375286037
2009-03-13,13.219218822285384,14.133900645842633,6.128119605294002,16.798288002209038,20.34676379087943,14.6483035196032
2009-03-20,13.14960834829677,14.148983890470813,6.504287182689938,10.565267989068627,18.72898699020611,12.072536242865084
2009-03-27,6.163443390445367,9.492816553078187,6.595278094822832,0.6694723054346152,8.581220469820972,7.263162974759907
2009-04-03,4.156676557863492,8.03138146674247,5.299441393463988,1.8632120862201784,8.606491199741662,5.117231112765164
2009-04-10,8.483935742971905,9.542281873223324,12.008404226211255,5.837086421504312,15.727751331925234,11.004740645280053
2009-04-17,1.5271389144434266,0.9802874655617799,6.238027756059417,4.266944191492117,10.351195789344093,5.106593951412974
2009-04-24,2.397746556919067,4.898077063998718,5.036104514207218,5.521354135293066,14.86838476388932,7.639701250787367
2009-05-01,4.742911842465136,3.1953320366768345,4.117627650699207,6.029403082009788,15.593220338983048,9.174190122145509
2009-05-08,1.1687095767463296,1.6561145878597694,-0.5273313626574017,2.3689060144077567,8.643421411059649,3.64458081101251
2009-05-15,7.173115259151874,6.138488219618465,2.158179070906674,7.813758294107642,10.646546915095389,8.40909090909092
